Ti,Fe,Al,V,Zr,Cr,Sn ,Nb,H ,N,O,C,Mo,Si,Microstructure,Temperature (K),Strain Rate,Strain,Flow Stress
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.021,0.0773,24
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.021,0.1208,24
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.021,0.1642,24
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.021,0.2076,23
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.021,0.2511,23
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.3136,14
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.2702,16
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.2268,15
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.1833,15
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.1399,14
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.0964,14
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.0530,13
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,-0.0096,12
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.0339,12
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.0773,12
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.1208,11
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.1642,11
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.2076,11
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.2511,11
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.209,0.2945,11
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.3136,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.2702,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.2268,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.1833,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.1399,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.0964,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.0530,7
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,-0.0096,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.0339,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.0773,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.1208,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.1642,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.2076,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.2511,6
0.133,-0.135,0.067,0.001,-0.223,-0.123,-0.1420,-0.0304,0.9444,0.240,0.436,0.1714,-0.199,-0.0860,-0.069,0.256,-0.398,0.2945,6
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.2702,5
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,-0.021,-0.2702,13
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,-0.021,-0.1833,144
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,-0.021,-0.1833,6
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,-0.021,-0.0964,132
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,-0.021,-0.0964,8
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,-0.021,-0.0964,15
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,0.168,-0.0096,48
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,-0.0096,6
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,0.0773,76
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,0.0773,6
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,0.168,0.1642,45
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,0.1642,7
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,-0.021,-0.2702,132
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.2702,7
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,-0.021,-0.1833,67
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.1833,21
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,-0.021,-0.0964,158
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,-0.021,-0.0964,7
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,0.168,-0.0096,7
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,0.168,-0.0096,63
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,0.168,0.0773,17
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,0.168,0.0773,205
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,0.1642,130
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,0.1642,10
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.2702,14
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,-0.021,-0.2702,126
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,-0.021,-0.1833,76
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.1833,14
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,-0.021,-0.0964,324
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.0964,30
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,-0.0096,20
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,-0.0096,203
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,0.168,0.0773,155
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,0.0773,20
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,0.168,0.1642,101
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,0.1642,12
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,-0.021,-0.2702,186
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.2702,28
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,-0.021,-0.1833,348
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.1833,70
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,-0.021,-0.0964,89
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.0964,29
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,0.168,-0.0096,238
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,-0.0096,38
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,0.168,0.0773,82
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,0.0773,25
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,0.168,0.1642,220
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,0.168,0.1642,61
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.2702,42
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,-0.021,-0.2702,326
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,-0.021,-0.1833,478
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,-0.021,-0.1833,54
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.0964,117
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,-0.021,-0.0964,422
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,0.168,-0.0096,246
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,-0.0096,41
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,0.0773,415
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,0.168,0.0773,139
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,0.168,0.1642,472
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,0.1642,53
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.2702,157
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,-0.021,-0.2702,484
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,-0.021,-0.1833,62
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,-0.021,-0.1833,331
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,-0.021,-0.0964,254
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,-0.0096,470
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,0.168,-0.0096,88
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.432,0.168,0.0773,541
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,0.168,0.0773,69
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,0.168,0.1642,286
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,0.1642,65
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,-0.021,-0.2702,469
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.193,-0.021,-0.2702,155
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,-0.021,-0.1833,501
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,-0.021,-0.1833,178
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.224,-0.021,-0.0964,486
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.297,-0.021,-0.0964,103
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.119,0.168,-0.0096,389
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,-0.0096,96
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.015,0.168,0.0773,294
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.401,0.168,0.0773,94
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,-0.328,0.168,0.1642,528
0.142,-0.059,0.059,-0.009,-0.223,-0.123,-0.1420,-0.0304,-0.0111,0.140,0.476,0.3143,-0.199,-0.0860,-0.069,0.089,0.168,0.1642,192
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.3136,573
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.2702,562
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.2268,552
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.1833,531
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.1399,512
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.0964,485
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.0530,463
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,-0.0096,449
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,0.0339,435
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,0.0773,433
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.357,0.1208,431
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.3136,492
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.2702,478
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.2268,466
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.1833,462
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.1399,442
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.0964,429
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.0530,414
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,-0.0096,400
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,0.0339,389
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,0.0773,387
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,0.168,0.1208,384
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.3136,346
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.2702,337
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.2268,325
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.1833,312
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.1399,302
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.0964,292
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.0530,282
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,-0.0096,272
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,0.0339,265
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,0.0773,256
-0.568,-0.155,-0.224,0.831,-0.223,0.877,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,-0.199,0.1140,0.431,-0.015,-0.021,0.1208,249
